Account_Planning,Calendar_Year,Financial_Entity,Submission,MainPlan_Option,Renewal_Selection,Option_Tag,Common_Key_Figure
0000000340,2034,9000000005,00000000002020,M,,,193
0000000340,2034,9000000007,00000000002020,M,,,440
0000000340,2034,9000000012,00000000002020,M,,,281
0000000340,2035,9000000003,00000000002020,M,,,96
0000000340,2035,9000000005,00000000002020,M,,,203
0000000340,2035,9000000007,00000000002020,M,,,366
0000000340,2035,9000000012,00000000002020,M,,,316
0000000340,2036,9000000003,00000000002020,M,,,41
0000000340,2036,9000000005,00000000002020,M,,,218
0000000340,2036,9000000007,00000000002020,M,,,285
0000000340,2036,9000000012,00000000002020,M,,,274
0000000340,2037,9000000003,00000000002020,M,,,19
0000000340,2037,9000000005,00000000002020,M,,,446
0000000340,2037,9000000007,00000000002020,M,,,251
0000000340,2037,9000000012,00000000002020,M,,,233
0000000340,2038,9000000003,00000000002020,M,,,12
0000000340,2038,9000000005,00000000002020,M,,,220
0000000340,2038,9000000007,00000000002020,M,,,206
0000000340,2038,9000000012,00000000002020,M,,,226
0000000340,2039,9000000003,00000000002020,M,,,2
0000000340,2039,9000000005,00000000002020,M,,,215
0000000340,2039,9000000007,00000000002020,M,,,166
0000000340,2039,9000000012,00000000002020,M,,,166
0000000340,2040,9000000003,00000000002020,M,,,0
0000000340,2040,9000000005,00000000002020,M,,,283
0000000340,2040,9000000007,00000000002020,M,,,135
0000000340,2040,9000000012,00000000002020,M,,,141
0000000360,2028,9000000003,00000000002020,M,,,34
0000000380,2026,9000000004,00000000002020,M,,,1
0000000380,2026,9000000005,00000000002020,M,,,0
0000000380,2026,9000000007,00000000002020,M,,,8
0000000380,2026,9000000008,00000000002020,M,,,1
0000000380,2026,9000000009,00000000002020,M,,,1
0000000380,2026,9000000010,00000000002020,M,,,19
0000000380,2026,9000000011,00000000002020,M,,,29
0000000380,2026,9000000012,00000000002020,M,,,42
0000000380,2027,9000000004,00000000002020,M,,,1
0000000380,2027,9000000007,00000000002020,M,,,8
0000000380,2027,9000000008,00000000002020,M,,,-3
0000000380,2027,9000000009,00000000002020,M,,,1
0000000380,2027,9000000010,00000000002020,M,,,15
0000000380,2027,9000000011,00000000002020,M,,,43
0000000380,2027,9000000012,00000000002020,M,,,38
0000000380,2028,9000000004,00000000002020,M,,,2
0000000380,2028,9000000005,00000000002020,M,,,0
0000000380,2028,9000000006,00000000002020,M,,,0
0000000380,2028,9000000007,00000000002020,M,,,1
0000000380,2028,9000000007,00000000002020,M,,,4
0000000380,2028,9000000008,00000000002020,M,,,0
0000000380,2028,9000000009,00000000002020,M,,,0
0000000380,2028,9000000009,00000000002020,M,,,0
0000000380,2028,9000000010,00000000002020,M,,,2
0000000380,2028,9000000010,00000000002020,M,,,15
0000000380,2028,9000000011,00000000002020,M,,,14
0000000380,2028,9000000011,00000000002020,M,,,36
0000000380,2028,9000000012,00000000002020,M,,,48
0000000380,2029,9000000007,00000000002020,M,,,6
0000000380,2029,9000000009,00000000002020,M,,,0
0000000380,2029,9000000010,00000000002020,M,,,20
0000000380,2029,9000000011,00000000002020,M,,,39
0000000380,2029,9000000012,00000000002020,M,,,54
0000000380,2030,9000000007,00000000002020,M,,,6
0000000380,2030,9000000009,00000000002020,M,,,0
0000000380,2030,9000000011,00000000002020,M,,,39
0000000380,2030,9000000012,00000000002020,M,,,39
0000000380,2031,9000000007,00000000002020,M,,,6
0000000380,2031,9000000011,00000000002020,M,,,34
0000000380,2031,9000000012,00000000002020,M,,,43
0000000380,2032,9000000007,00000000002020,M,,,6
0000000380,2032,9000000011,00000000002020,M,,,42
0000000380,2032,9000000012,00000000002020,M,,,35
0000000380,2033,9000000007,00000000002020,M,,,6
0000000380,2033,9000000011,00000000002020,M,,,45
0000000380,2033,9000000012,00000000002020,M,,,30
0000000380,2034,9000000007,00000000002020,M,,,6
0000000380,2034,9000000012,00000000002020,M,,,24
0000000380,2035,9000000007,00000000002020,M,,,6
0000000380,2035,9000000012,00000000002020,M,,,19
0000000380,2036,9000000007,00000000002020,M,,,6
0000000380,2036,9000000012,00000000002020,M,,,17
0000000380,2037,9000000007,00000000002020,M,,,6
0000000380,2037,9000000012,00000000002020,M,,,16
0000000380,2038,9000000007,00000000002020,M,,,6
0000000380,2038,9000000012,00000000002020,M,,,-1
0000000380,2039,9000000007,00000000002020,M,,,6
0000000380,2040,9000000007,00000000002020,M,,,6
0000000420,2026,9000000003,00000000002020,M,,,-53
0000000420,2026,9000000007,00000000002020,M,,,-3
0000000420,2026,9000000008,00000000002020,M,,,-9
0000000420,2026,9000000011,00000000002020,M,,,-1
0000000420,2026,9000000012,00000000002020,M,,,-112
0000000420,2027,9000000003,00000000002020,M,,,-30
0000000420,2027,9000000007,00000000002020,M,,,-3
0000000420,2027,9000000008,00000000002020,M,,,-9
0000000420,2027,9000000011,00000000002020,M,,,-1
0000000420,2027,9000000012,00000000002020,M,,,-116
0000000420,2028,9000000003,00000000002020,M,,,-35
0000000420,2028,9000000006,00000000002020,M,,,0
0000000420,2028,9000000007,00000000002020,M,,,-1
0000000420,2028,9000000007,00000000002020,M,,,0
0000000420,2028,9000000008,00000000002020,M,,,-83
0000000420,2028,9000000011,00000000002020,M,,,-1
0000000420,2028,9000000012,00000000002020,M,,,-128
0000000420,2029,9000000006,00000000002020,M,,,0
0000000420,2029,9000000007,00000000002020,M,,,0
0000000420,2029,9000000012,00000000002020,M,,,-150
0000000420,2030,9000000012,00000000002020,M,,,-59
0000000420,2031,9000000012,00000000002020,M,,,-67
0000000420,2032,9000000012,00000000002020,M,,,-54
0000000420,2033,9000000012,00000000002020,M,,,-46
0000000420,2034,9000000012,00000000002020,M,,,-32
0000000420,2035,9000000012,00000000002020,M,,,-17
0000000420,2036,9000000012,00000000002020,M,,,-13
0000000420,2037,9000000012,00000000002020,M,,,-7
0000000420,2038,9000000012,00000000002020,M,,,0
0000000430,2026,9000000007,00000000002020,M,,,-42
0000000430,2026,9000000009,00000000002020,M,,,-10
0000000430,2026,9000000012,00000000002020,M,,,-4
0000000430,2027,9000000007,00000000002020,M,,,-57
0000000430,2027,9000000009,00000000002020,M,,,-8
0000000430,2027,9000000012,00000000002020,M,,,-28
0000000430,2028,9000000007,00000000002020,M,,,-18
0000000430,2028,9000000007,00000000002020,M,,,-59
0000000430,2028,9000000009,00000000002020,M,,,-2
0000000430,2028,9000000009,00000000002020,M,,,-4
0000000430,2028,9000000012,00000000002020,M,,,-18
0000000430,2029,9000000007,00000000002020,M,,,-53
0000000430,2029,9000000009,00000000002020,M,,,-1
0000000430,2029,9000000012,00000000002020,M,,,-25
0000000430,2030,9000000007,00000000002020,M,,,-44
0000000430,2030,9000000009,00000000002020,M,,,0
0000000430,2030,9000000012,00000000002020,M,,,-17
0000000430,2031,9000000007,00000000002020,M,,,-35
0000000430,2031,9000000012,00000000002020,M,,,-18
0000000430,2032,9000000007,00000000002020,M,,,-32
0000000430,2032,9000000012,00000000002020,M,,,-14
0000000430,2033,9000000007,00000000002020,M,,,-25
0000000430,2033,9000000012,00000000002020,M,,,-13
0000000430,2034,9000000007,00000000002020,M,,,-19
0000000430,2034,9000000012,00000000002020,M,,,-9
0000000430,2035,9000000007,00000000002020,M,,,-15
0000000430,2035,9000000012,00000000002020,M,,,-8
0000000430,2036,9000000007,00000000002020,M,,,-11
0000000430,2036,9000000012,00000000002020,M,,,-7
0000000430,2037,9000000007,00000000002020,M,,,-8
0000000430,2037,9000000012,00000000002020,M,,,-6
0000000430,2038,9000000007,00000000002020,M,,,-6
0000000430,2038,9000000012,00000000002020,M,,,-4
0000000430,2039,9000000007,00000000002020,M,,,-4
0000000430,2039,9000000012,00000000002020,M,,,-3
0000000430,2040,9000000007,00000000002020,M,,,-3
0000000430,2040,9000000012,00000000002020,M,,,-2
0000000440,2026,9000000007,00000000002020,M,,,-107
0000000440,2026,9000000012,00000000002020,M,,,-7
0000000440,2027,9000000007,00000000002020,M,,,-110
0000000440,2027,9000000012,00000000002020,M,,,-16
0000000440,2028,9000000007,00000000002020,M,,,-34
0000000440,2028,9000000007,00000000002020,M,,,-112
0000000440,2028,9000000012,00000000002020,M,,,-60
0000000440,2029,9000000007,00000000002020,M,,,-114
0000000440,2029,9000000012,00000000002020,M,,,-92
0000000440,2030,9000000007,00000000002020,M,,,-95
0000000440,2030,9000000012,00000000002020,M,,,-66
0000000440,2031,9000000007,00000000002020,M,,,-75
0000000440,2031,9000000012,00000000002020,M,,,-71
0000000440,2032,9000000007,00000000002020,M,,,-64
0000000440,2032,9000000012,00000000002020,M,,,-54
0000000440,2033,9000000007,00000000002020,M,,,-52
0000000440,2033,9000000012,00000000002020,M,,,-48
0000000440,2034,9000000007,00000000002020,M,,,-41
0000000440,2034,9000000012,00000000002020,M,,,-32
0000000440,2035,9000000007,00000000002020,M,,,-33
0000000440,2035,9000000012,00000000002020,M,,,-31
0000000440,2036,9000000007,00000000002020,M,,,-24
0000000440,2036,9000000012,00000000002020,M,,,-29
0000000440,2037,9000000007,00000000002020,M,,,-18
0000000440,2037,9000000012,00000000002020,M,,,-27
0000000440,2038,9000000007,00000000002020,M,,,-15
0000000440,2038,9000000012,00000000002020,M,,,-26
0000000440,2039,9000000007,00000000002020,M,,,-10
0000000440,2039,9000000012,00000000002020,M,,,-20
0000000440,2040,9000000007,00000000002020,M,,,-5
0000000440,2040,9000000012,00000000002020,M,,,-18
0000000450,2026,9000000006,00000000002020,M,,,-6
0000000450,2026,9000000011,00000000002020,M,,,-1
0000000450,2026,9000000012,00000000002020,M,,,-2
0000000450,2027,9000000006,00000000002020,M,,,-6
0000000450,2027,9000000011,00000000002020,M,,,-1
0000000450,2027,9000000012,00000000002020,M,,,-3
0000000450,2028,9000000006,00000000002020,M,,,-2
0000000450,2028,9000000006,00000000002020,M,,,-3
0000000450,2028,9000000011,00000000002020,M,,,-1
0000000450,2028,9000000011,00000000002020,M,,,-1
0000000450,2028,9000000012,00000000002020,M,,,-3
0000000450,2029,9000000006,00000000002020,M,,,-4
0000000450,2029,9000000011,00000000002020,M,,,-1
0000000450,2029,9000000012,00000000002020,M,,,-4
0000000450,2030,9000000006,00000000002020,M,,,-4
0000000450,2030,9000000011,00000000002020,M,,,-1
0000000450,2030,9000000012,00000000002020,M,,,-3
0000000450,2031,9000000006,00000000002020,M,,,-3
0000000450,2031,9000000011,00000000002020,M,,,-1
0000000450,2031,9000000012,00000000002020,M,,,-3
0000000450,2032,9000000006,00000000002020,M,,,-3
0000000450,2032,9000000011,00000000002020,M,,,-1
0000000450,2032,9000000012,00000000002020,M,,,-2
0000000450,2033,9000000006,00000000002020,M,,,-2
0000000450,2033,9000000011,00000000002020,M,,,-1
0000000450,2033,9000000012,00000000002020,M,,,-2
0000000450,2034,9000000006,00000000002020,M,,,-2
0000000450,2034,9000000012,00000000002020,M,,,-2
0000000450,2035,9000000006,00000000002020,M,,,-2
0000000450,2035,9000000012,00000000002020,M,,,-1
0000000450,2036,9000000006,00000000002020,M,,,-2
0000000450,2036,9000000012,00000000002020,M,,,-1
0000000450,2037,9000000006,00000000002020,M,,,-1
0000000450,2037,9000000012,00000000002020,M,,,-1
0000000450,2038,9000000012,00000000002020,M,,,-1
0000000450,2039,9000000012,00000000002020,M,,,-1
0000000450,2040,9000000012,00000000002020,M,,,-1
0000000630,2026,9000000006,00000000002020,M,,,-13
0000000630,2026,9000000007,00000000002020,M,,,-3
0000000630,2026,9000000011,00000000002020,M,,,-51
0000000630,2027,9000000006,00000000002020,M,,,2
0000000630,2027,9000000007,00000000002020,M,,,-1
0000000630,2027,9000000011,00000000002020,M,,,-1
0000000630,2027,9000000012,00000000002020,M,,,-1
0000000630,2028,9000000006,00000000002020,M,,,0
0000000630,2028,9000000007,00000000002020,M,,,-1
0000000630,2028,9000000011,00000000002020,M,,,-1
0000000630,2028,9000000011,00000000002020,M,,,-4
0000000630,2028,9000000012,00000000002020,M,,,-14
0000000630,2028,9000000012,00000000002020,M,,,-61
0000000630,2029,9000000006,00000000002020,M,,,-125
0000000630,2029,9000000007,00000000002020,M,,,-1
0000000630,2029,9000000011,00000000002020,M,,,-3
0000000630,2030,9000000006,00000000002020,M,,,-93
0000000630,2030,9000000007,00000000002020,M,,,-2
0000000630,2030,9000000011,00000000002020,M,,,-8
0000000630,2031,9000000006,00000000002020,M,,,-77
0000000630,2031,9000000007,00000000002020,M,,,-5
0000000630,2031,9000000011,00000000002020,M,,,-8
0000000630,2032,9000000006,00000000002020,M,,,-71
0000000630,2032,9000000007,00000000002020,M,,,-13
0000000630,2032,9000000009,00000000002020,M,,,-24
0000000630,2032,9000000011,00000000002020,M,,,-30
0000000630,2033,9000000006,00000000002020,M,,,-64
0000000630,2033,9000000007,00000000002020,M,,,-5
0000000630,2033,9000000009,00000000002020,M,,,-63
0000000630,2033,9000000011,00000000002020,M,,,-31
0000000630,2034,9000000006,00000000002020,M,,,-59
0000000630,2034,9000000007,00000000002020,M,,,-3
0000000630,2034,9000000009,00000000002020,M,,,-10
0000000630,2034,9000000011,00000000002020,M,,,-85
0000000630,2035,9000000006,00000000002020,M,,,-50
0000000630,2035,9000000007,00000000002020,M,,,-4
0000000630,2035,9000000009,00000000002020,M,,,-3
0000000630,2035,9000000011,00000000002020,M,,,-98
0000000630,2036,9000000005,00000000002020,M,,,-35
0000000630,2036,9000000006,00000000002020,M,,,-50
0000000630,2036,9000000007,00000000002020,M,,,-5
0000000630,2036,9000000009,00000000002020,M,,,-3
0000000630,2036,9000000011,00000000002020,M,,,-57
0000000630,2037,9000000005,00000000002020,M,,,-205
0000000630,2037,9000000006,00000000002020,M,,,-46
0000000630,2037,9000000007,00000000002020,M,,,-6
0000000630,2037,9000000009,00000000002020,M,,,-4
0000000630,2037,9000000011,00000000002020,M,,,-52
0000000630,2038,9000000004,00000000002020,M,,,-132
0000000630,2038,9000000005,00000000002020,M,,,-213
0000000630,2038,9000000006,00000000002020,M,,,-14
0000000630,2038,9000000007,00000000002020,M,,,-38
0000000630,2038,9000000009,00000000002020,M,,,-4
0000000630,2038,9000000011,00000000002020,M,,,-12
0000000630,2039,9000000004,00000000002020,M,,,-126
0000000630,2039,9000000005,00000000002020,M,,,-217
0000000630,2039,9000000007,00000000002020,M,,,-3
0000000630,2039,9000000009,00000000002020,M,,,-4
0000000630,2039,9000000011,00000000002020,M,,,-4
0000000630,2040,9000000004,00000000002020,M,,,-120
0000000630,2040,9000000005,00000000002020,M,,,-188
0000000630,2040,9000000007,00000000002020,M,,,-40
0000000630,2040,9000000009,00000000002020,M,,,-4
0000000631,2028,9000000011,00000000002020,M,,,-1
0000000640,2028,9000000004,00000000002020,M,,,-1
0000000640,2028,9000000005,00000000002020,M,,,-1
0000000640,2028,9000000006,00000000002020,M,,,-2
0000000640,2028,9000000007,00000000002020,M,,,-1
0000000640,2028,9000000009,00000000002020,M,,,0
0000000640,2028,9000000010,00000000002020,M,,,0
0000000640,2028,9000000011,00000000002020,M,,,0
0000000660,2028,9000000004,00000000002020,M,,,-2
0000000660,2028,9000000006,00000000002020,M,,,1
0000000660,2028,9000000007,00000000002020,M,,,1
0000000660,2028,9000000008,00000000002020,M,,,-3
0000000660,2028,9000000009,00000000002020,M,,,2
0000000660,2028,9000000009,00000000002020,M,,,-5
0000000660,2028,9000000011,00000000002020,M,,,13
0000000670,2028,9000000009,00000000002020,M,,,-2
0000000670,2028,9000000009,00000000002020,M,,,-3
0000000670,2029,9000000009,00000000002020,M,,,-8
0000000690,2028,9000000011,00000000002020,M,,,-2
0000000690,2028,9000000011,00000000002020,M,,,-4
0000000690,2029,9000000011,00000000002020,M,,,-5
0000000690,2030,9000000011,00000000002020,M,,,-5
0000000690,2031,9000000011,00000000002020,M,,,-5
0000000690,2032,9000000011,00000000002020,M,,,-5
0000000690,2033,9000000011,00000000002020,M,,,-5
0000000730,2026,9000000003,00000000002020,M,,,10
0000000730,2027,9000000003,00000000002020,M,,,17
0000000730,2028,9000000003,00000000002020,M,,,5
0000000730,2028,9000000003,00000000002020,M,,,12
0000000730,2029,9000000003,00000000002020,M,,,13
0000000730,2030,9000000003,00000000002020,M,,,12
0000000730,2031,9000000003,00000000002020,M,,,5
0000000730,2032,9000000003,00000000002020,M,,,3
0000000730,2033,9000000003,00000000002020,M,,,2
0000000730,2034,9000000003,00000000002020,M,,,0
0000000730,2035,9000000003,00000000002020,M,,,-1
0000000750,2026,9000000004,00000000002020,M,,,-6
0000000750,2026,9000000007,00000000002020,M,,,-7
0000000750,2026,9000000011,00000000002020,M,,,-1
0000000750,2027,9000000004,00000000002020,M,,,-28
0000000750,2027,9000000005,00000000002020,M,,,-10
0000000750,2027,9000000006,00000000002020,M,,,-3
0000000750,2027,9000000007,00000000002020,M,,,-17
0000000750,2027,9000000009,00000000002020,M,,,-1
0000000750,2027,9000000011,00000000002020,M,,,-2
0000000750,2028,9000000004,00000000002020,M,,,-15
0000000750,2028,9000000004,00000000002020,M,,,-18
0000000750,2028,9000000005,00000000002020,M,,,-4
0000000750,2028,9000000005,00000000002020,M,,,-7
0000000750,2028,9000000006,00000000002020,M,,,-1
0000000750,2028,9000000006,00000000002020,M,,,-2
0000000750,2028,9000000007,00000000002020,M,,,-5
0000000750,2028,9000000007,00000000002020,M,,,-13
0000000750,2028,9000000009,00000000002020,M,,,-1
0000000750,2028,9000000009,00000000002020,M,,,-1
0000000750,2028,9000000011,00000000002020,M,,,-1
0000000750,2029,9000000004,00000000002020,M,,,-24
0000000750,2029,9000000005,00000000002020,M,,,-10
0000000750,2029,9000000006,00000000002020,M,,,-3
0000000750,2029,9000000007,00000000002020,M,,,-17
0000000750,2029,9000000009,00000000002020,M,,,-1
0000000750,2030,9000000004,00000000002020,M,,,-43
0000000750,2030,9000000005,00000000002020,M,,,-10
0000000750,2030,9000000006,00000000002020,M,,,-3
0000000750,2030,9000000007,00000000002020,M,,,-17
0000000750,2030,9000000009,00000000002020,M,,,-1
0000000750,2031,9000000004,00000000002020,M,,,-49
0000000750,2031,9000000005,00000000002020,M,,,-10
0000000750,2031,9000000006,00000000002020,M,,,-3
0000000750,2031,9000000007,00000000002020,M,,,-17
0000000750,2031,9000000009,00000000002020,M,,,-1
0000000750,2032,9000000004,00000000002020,M,,,-55
0000000750,2032,9000000005,00000000002020,M,,,-10
0000000750,2032,9000000006,00000000002020,M,,,-3
0000000750,2032,9000000007,00000000002020,M,,,-17
0000000750,2032,9000000009,00000000002020,M,,,-1
0000000750,2033,9000000004,00000000002020,M,,,-60
0000000750,2033,9000000005,00000000002020,M,,,-11
0000000750,2033,9000000006,00000000002020,M,,,-3
