[Year],[Metric],[Metric Sort],[Case],[Value]
2027,Cash Flow from Sale of Operations,3007,Project Eagle Pass |Manual,0
2027,Pre Tax Cash Flow,3008,Project Blue Horizon |Main Plan,330
2027,Pre Tax Cash Flow,3008,Project Cedar Point |Manual,370
2027,Pre Tax Cash Flow,3008,Project Copper Bay |Main Plan,640
2027,Pre Tax Cash Flow,3008,Project Eagle Pass |Manual,370
2027,Pre Tax Cash Flow,3008,Project Granite Basin |Main Plan,147
2027,Pre Tax Cash Flow,3008,Project Highland Crest |Main Plan,-15
2027,Pre Tax Cash Flow,3008,Project Ironwood |Main Plan,413
2027,Pre Tax Cash Flow,3008,Project Northstar |Main Plan,328
2027,Pre Tax Cash Flow,3008,Project Raven Rock |Main Plan,220
2027,Pre Tax Cash Flow,3008,Project Redcliff |Main Plan,819
2027,Pre Tax Cash Flow,3008,Project Silver Peak |Main Plan,-582
2027,Pre Tax Cash Flow,3008,Project Stonehaven |Main Plan,237
2027,Capital Employed,4001,Project Cedar Point |Manual,2790
2027,Capital Employed,4001,Project Copper Bay |Main Plan,1182
2027,Capital Employed,4001,Project Eagle Pass |Manual,2790
2027,Capital Employed,4001,Project Granite Basin |Main Plan,648
2027,Capital Employed,4001,Project Highland Crest |Main Plan,748
2027,Capital Employed,4001,Project Ironwood |Main Plan,743
2027,Capital Employed,4001,Project Northstar |Main Plan,801
2027,Capital Employed,4001,Project Redcliff |Main Plan,1418
2027,Capital Employed,4001,Project Silver Peak |Main Plan,4256
2027,Capital Employed,4001,Project Stonehaven |Main Plan,330
2028,Total Production (mboed),1001,Project Blue Horizon |Main Plan,57
2028,Total Production (mboed),1001,Project Cedar Point |Manual,40
2028,Total Production (mboed),1001,Project Copper Bay |Main Plan,28
2028,Total Production (mboed),1001,Project Eagle Pass |Manual,40
2028,Total Production (mboed),1001,Project Granite Basin |Main Plan,31
2028,Total Production (mboed),1001,Project Highland Crest |Main Plan,4
2028,Total Production (mboed),1001,Project Ironwood |Main Plan,46
2028,Total Production (mboed),1001,Project Northstar |Main Plan,38
2028,Total Production (mboed),1001,Project Raven Rock |Main Plan,127
2028,Total Production (mboed),1001,Project Redcliff |Main Plan,93
2028,Total Production (mboed),1001,Project Silver Peak |Main Plan,58
2028,Total Production (mboed),1001,Project Stonehaven |Main Plan,17
2028,Oil Production (mb/d),1002,Project Blue Horizon |Main Plan,57
2028,Oil Production (mb/d),1002,Project Cedar Point |Manual,40
2028,Oil Production (mb/d),1002,Project Copper Bay |Main Plan,28
2028,Oil Production (mb/d),1002,Project Eagle Pass |Manual,40
2028,Oil Production (mb/d),1002,Project Granite Basin |Main Plan,6
2028,Oil Production (mb/d),1002,Project Highland Crest |Main Plan,0
2028,Oil Production (mb/d),1002,Project Ironwood |Main Plan,1
2028,Oil Production (mb/d),1002,Project Northstar |Main Plan,37
2028,Oil Production (mb/d),1002,Project Raven Rock |Main Plan,3
2028,Oil Production (mb/d),1002,Project Redcliff |Main Plan,14
2028,Oil Production (mb/d),1002,Project Silver Peak |Main Plan,58
2028,Oil Production (mb/d),1002,Project Stonehaven |Main Plan,13
2028,NGL Production (mb/d),1003,Project Cedar Point |Manual,0
2028,NGL Production (mb/d),1003,Project Eagle Pass |Manual,0
2028,NGL Production (mb/d),1003,Project Highland Crest |Main Plan,0
2028,NGL Production (mb/d),1003,Project Ironwood |Main Plan,2
2028,NGL Production (mb/d),1003,Project Raven Rock |Main Plan,5
2028,NGL Production (mb/d),1003,Project Redcliff |Main Plan,1
2028,NGL Production (mb/d),1003,Project Stonehaven |Main Plan,1
2028,Gas Production (mmscf/d),1004,Project Cedar Point |Manual,10
2028,Gas Production (mmscf/d),1004,Project Eagle Pass |Manual,10
2028,Gas Production (mmscf/d),1004,Project Granite Basin |Main Plan,138
2028,Gas Production (mmscf/d),1004,Project Highland Crest |Main Plan,26
2028,Gas Production (mmscf/d),1004,Project Ironwood |Main Plan,246
2028,Gas Production (mmscf/d),1004,Project Northstar |Main Plan,1
2028,Gas Production (mmscf/d),1004,Project Raven Rock |Main Plan,685
2028,Gas Production (mmscf/d),1004,Project Redcliff |Main Plan,442
2028,Gas Production (mmscf/d),1004,Project Stonehaven |Main Plan,8
2028,Revenue Generating Total Prod (mboed),1005,Project Blue Horizon |Main Plan,57
2028,Revenue Generating Total Prod (mboed),1005,Project Cedar Point |Manual,40
2028,Revenue Generating Total Prod (mboed),1005,Project Copper Bay |Main Plan,26
2028,Revenue Generating Total Prod (mboed),1005,Project Eagle Pass |Manual,40
2028,Revenue Generating Total Prod (mboed),1005,Project Granite Basin |Main Plan,31
2028,Revenue Generating Total Prod (mboed),1005,Project Highland Crest |Main Plan,4
2028,Revenue Generating Total Prod (mboed),1005,Project Ironwood |Main Plan,44
2028,Revenue Generating Total Prod (mboed),1005,Project Northstar |Main Plan,38
2028,Revenue Generating Total Prod (mboed),1005,Project Raven Rock |Main Plan,127
2028,Revenue Generating Total Prod (mboed),1005,Project Redcliff |Main Plan,85
2028,Revenue Generating Total Prod (mboed),1005,Project Silver Peak |Main Plan,56
2028,Revenue Generating Total Prod (mboed),1005,Project Stonehaven |Main Plan,17
2028,Oil - Non-Revenue Generating Prod (mbd),1006,Project Blue Horizon |Main Plan,0
2028,Oil - Non-Revenue Generating Prod (mbd),1006,Project Copper Bay |Main Plan,-2
2028,Oil - Non-Revenue Generating Prod (mbd),1006,Project Granite Basin |Main Plan,0
2028,Oil - Non-Revenue Generating Prod (mbd),1006,Project Highland Crest |Main Plan,-1
2028,Oil - Non-Revenue Generating Prod (mbd),1006,Project Redcliff |Main Plan,-1
2028,Oil - Non-Revenue Generating Prod (mbd),1006,Project Silver Peak |Main Plan,-3
2028,NGL - Non-Revenue Generating Prod (mbd),1007,Project Highland Crest |Main Plan,0
2028,NGL - Non-Revenue Generating Prod (mbd),1007,Project Redcliff |Main Plan,-2
2028,Gas - Non-Revenue Generating Prod (mmscfd),1008,Project Redcliff |Main Plan,-38
2028,Equity Accounted Total Production (mboed),1009,Project Cedar Point |Manual,0
2028,Equity Accounted Total Production (mboed),1009,Project Eagle Pass |Manual,0
2028,Equity Accounted Total Production (mboed),1009,Project Ironwood |Main Plan,-4
2028,Equity Accounted NGL Production,1011,Project Ironwood |Main Plan,-4
2028,Liquids Production (mboed),1013,Project Blue Horizon |Main Plan,57
2028,Liquids Production (mboed),1013,Project Cedar Point |Manual,40
2028,Liquids Production (mboed),1013,Project Copper Bay |Main Plan,28
2028,Liquids Production (mboed),1013,Project Eagle Pass |Manual,40
2028,Liquids Production (mboed),1013,Project Granite Basin |Main Plan,6
2028,Liquids Production (mboed),1013,Project Highland Crest |Main Plan,0
2028,Liquids Production (mboed),1013,Project Ironwood |Main Plan,3
2028,Liquids Production (mboed),1013,Project Northstar |Main Plan,37
2028,Liquids Production (mboed),1013,Project Raven Rock |Main Plan,8
2028,Liquids Production (mboed),1013,Project Redcliff |Main Plan,15
2028,Liquids Production (mboed),1013,Project Silver Peak |Main Plan,58
2028,Liquids Production (mboed),1013,Project Stonehaven |Main Plan,14
2028,Revenue Generating Total Prod (mboe),1015,Project Blue Horizon |Main Plan,20.805
2028,Revenue Generating Total Prod (mboe),1015,Project Copper Bay |Main Plan,9.49
2028,Revenue Generating Total Prod (mboe),1015,Project Granite Basin |Main Plan,11.315
2028,Revenue Generating Total Prod (mboe),1015,Project Highland Crest |Main Plan,1.46
2028,Revenue Generating Total Prod (mboe),1015,Project Ironwood |Main Plan,16.06
2028,Revenue Generating Total Prod (mboe),1015,Project Northstar |Main Plan,13.87
2028,Revenue Generating Total Prod (mboe),1015,Project Raven Rock |Main Plan,46.355
2028,Revenue Generating Total Prod (mboe),1015,Project Redcliff |Main Plan,31.025
2028,Revenue Generating Total Prod (mboe),1015,Project Silver Peak |Main Plan,20.44
2028,Revenue Generating Total Prod (mboe),1015,Project Stonehaven |Main Plan,6.205
2028,Gross Margin,2001,Project Blue Horizon |Main Plan,1260
2028,Gross Margin,2001,Project Cedar Point |Manual,1240
2028,Gross Margin,2001,Project Copper Bay |Main Plan,660
2028,Gross Margin,2001,Project Eagle Pass |Manual,1240
2028,Gross Margin,2001,Project Granite Basin |Main Plan,408
2028,Gross Margin,2001,Project Highland Crest |Main Plan,31
2028,Gross Margin,2001,Project Ironwood |Main Plan,437
2028,Gross Margin,2001,Project Northstar |Main Plan,873
2028,Gross Margin,2001,Project Raven Rock |Main Plan,466
2028,Gross Margin,2001,Project Redcliff |Main Plan,1328
2028,Gross Margin,2001,Project Silver Peak |Main Plan,1418
2028,Gross Margin,2001,Project Stonehaven |Main Plan,441
2028,Total Cash Costs,2002,Project Blue Horizon |Main Plan,-325
2028,Total Cash Costs,2002,Project Cedar Point |Manual,-250
2028,Total Cash Costs,2002,Project Copper Bay |Main Plan,-193
2028,Total Cash Costs,2002,Project Eagle Pass |Manual,-250
2028,Total Cash Costs,2002,Project Granite Basin |Main Plan,-195
2028,Total Cash Costs,2002,Project Highland Crest |Main Plan,-62
2028,Total Cash Costs,2002,Project Ironwood |Main Plan,-45
2028,Total Cash Costs,2002,Project Northstar |Main Plan,-250
2028,Total Cash Costs,2002,Project Raven Rock |Main Plan,-24
2028,Total Cash Costs,2002,Project Redcliff |Main Plan,-208
2028,Total Cash Costs,2002,Project Silver Peak |Main Plan,-273
2028,Total Cash Costs,2002,Project Stonehaven |Main Plan,-183
2028,Production Costs,2003,Project Blue Horizon |Main Plan,-325
2028,Production Costs,2003,Project Cedar Point |Manual,-190
2028,Production Costs,2003,Project Copper Bay |Main Plan,-152
2028,Production Costs,2003,Project Eagle Pass |Manual,-190
2028,Production Costs,2003,Project Granite Basin |Main Plan,-59
2028,Production Costs,2003,Project Highland Crest |Main Plan,-59
2028,Production Costs,2003,Project Ironwood |Main Plan,-44
2028,Production Costs,2003,Project Northstar |Main Plan,-241
2028,Production Costs,2003,Project Raven Rock |Main Plan,-22
2028,Production Costs,2003,Project Redcliff |Main Plan,-77
2028,Production Costs,2003,Project Silver Peak |Main Plan,-174
2028,Production Costs,2003,Project Stonehaven |Main Plan,-76
2028,EBITDA,2004,Project Blue Horizon |Main Plan,935
2028,EBITDA,2004,Project Cedar Point |Manual,990
2028,EBITDA,2004,Project Copper Bay |Main Plan,509
2028,EBITDA,2004,Project Eagle Pass |Manual,990
2028,EBITDA,2004,Project Granite Basin |Main Plan,198
2028,EBITDA,2004,Project Highland Crest |Main Plan,-39
2028,EBITDA,2004,Project Ironwood |Main Plan,409
2028,EBITDA,2004,Project Northstar |Main Plan,620
2028,EBITDA,2004,Project Raven Rock |Main Plan,442
2028,EBITDA,2004,Project Redcliff |Main Plan,1149
2028,EBITDA,2004,Project Silver Peak |Main Plan,1179
2028,EBITDA,2004,Project Stonehaven |Main Plan,261
2028,DD&A Charge,2005,Project Blue Horizon |Main Plan,-660
2028,DD&A Charge,2005,Project Cedar Point |Manual,-700
2028,DD&A Charge,2005,Project Copper Bay |Main Plan,-324
2028,DD&A Charge,2005,Project Eagle Pass |Manual,-700
2028,DD&A Charge,2005,Project Granite Basin |Main Plan,-104
2028,DD&A Charge,2005,Project Highland Crest |Main Plan,-99
2028,DD&A Charge,2005,Project Ironwood |Main Plan,-265
2028,DD&A Charge,2005,Project Northstar |Main Plan,-293
2028,DD&A Charge,2005,Project Raven Rock |Main Plan,-140
2028,DD&A Charge,2005,Project Redcliff |Main Plan,-369
2028,DD&A Charge,2005,Project Silver Peak |Main Plan,-713
2028,DD&A Charge,2005,Project Stonehaven |Main Plan,-248
2028,Related Company Income,2006,Project Cedar Point |Manual,0
2028,Related Company Income,2006,Project Eagle Pass |Manual,0
2028,Related Company Income,2006,Project Ironwood |Main Plan,17
2028,Underlying RCOP,2007,Project Blue Horizon |Main Plan,275
2028,Underlying RCOP,2007,Project Cedar Point |Manual,300
2028,Underlying RCOP,2007,Project Copper Bay |Main Plan,185
2028,Underlying RCOP,2007,Project Eagle Pass |Manual,300
2028,Underlying RCOP,2007,Project Granite Basin |Main Plan,94
2028,Underlying RCOP,2007,Project Highland Crest |Main Plan,-138
2028,Underlying RCOP,2007,Project Ironwood |Main Plan,144
2028,Underlying RCOP,2007,Project Northstar |Main Plan,327
2028,Underlying RCOP,2007,Project Raven Rock |Main Plan,302
2028,Underlying RCOP,2007,Project Redcliff |Main Plan,780
2028,Underlying RCOP,2007,Project Silver Peak |Main Plan,466
2028,Underlying RCOP,2007,Project Stonehaven |Main Plan,12
2028,Working Capital Changes (SEA),3001,Project Blue Horizon |Main Plan,-348
2028,Working Capital Changes (SEA),3001,Project Cedar Point |Manual,-120
2028,Working Capital Changes (SEA),3001,Project Copper Bay |Main Plan,100
2028,Working Capital Changes (SEA),3001,Project Eagle Pass |Manual,-120
2028,Working Capital Changes (SEA),3001,Project Granite Basin |Main Plan,-11
2028,Working Capital Changes (SEA),3001,Project Highland Crest |Main Plan,16
2028,Working Capital Changes (SEA),3001,Project Raven Rock |Main Plan,-217
2028,Working Capital Changes (SEA),3001,Project Redcliff |Main Plan,170
2028,Working Capital Changes (SEA),3001,Project Silver Peak |Main Plan,-318
2028,Working Capital Changes (SEA),3001,Project Stonehaven |Main Plan,-4
2028,Decommissioning Payments,3002,Project Cedar Point |Manual,-120
2028,Decommissioning Payments,3002,Project Copper Bay |Main Plan,0
2028,Decommissioning Payments,3002,Project Eagle Pass |Manual,-120
2028,Decommissioning Payments,3002,Project Raven Rock |Main Plan,-75
2028,Decommissioning Payments,3002,Project Redcliff |Main Plan,-1
2028,Decommissioning Payments,3002,Project Stonehaven |Main Plan,-5
2028,Lease Interest paid,3003,Project Cedar Point |Manual,0
2028,Lease Interest paid,3003,Project Eagle Pass |Manual,0
2028,Total Dividend Received,3004,Project Cedar Point |Manual,0
2028,Total Dividend Received,3004,Project Copper Bay |Main Plan,0
2028,Total Dividend Received,3004,Project Eagle Pass |Manual,0
2028,Total Dividend Received,3004,Project Ironwood |Main Plan,23
2028,Total Dividend Received,3004,Project Stonehaven |Main Plan,-1
2028,Operating Cashflow,3005,Project Blue Horizon |Main Plan,581
2028,Operating Cashflow,3005,Project Cedar Point |Manual,880
2028,Operating Cashflow,3005,Project Copper Bay |Main Plan,605
2028,Operating Cashflow,3005,Project Eagle Pass |Manual,880
2028,Operating Cashflow,3005,Project Granite Basin |Main Plan,185
2028,Operating Cashflow,3005,Project Highland Crest |Main Plan,-79
2028,Operating Cashflow,3005,Project Ironwood |Main Plan,411
2028,Operating Cashflow,3005,Project Northstar |Main Plan,618
2028,Operating Cashflow,3005,Project Raven Rock |Main Plan,224
2028,Operating Cashflow,3005,Project Redcliff |Main Plan,1315
2028,Operating Cashflow,3005,Project Silver Peak |Main Plan,859
2028,Operating Cashflow,3005,Project Stonehaven |Main Plan,253
2028,Cash Capex,3006,Project Blue Horizon |Main Plan,-442
2028,Cash Capex,3006,Project Cedar Point |Manual,-500
2028,Cash Capex,3006,Project Copper Bay |Main Plan,19
2028,Cash Capex,3006,Project Eagle Pass |Manual,-500
2028,Cash Capex,3006,Project Granite Basin |Main Plan,-50
2028,Cash Capex,3006,Project Highland Crest |Main Plan,-6
2028,Cash Capex,3006,Project Ironwood |Main Plan,-185
2028,Cash Capex,3006,Project Northstar |Main Plan,-93
2028,Cash Capex,3006,Project Raven Rock |Main Plan,-161
2028,Cash Capex,3006,Project Redcliff |Main Plan,-102
2028,Cash Capex,3006,Project Silver Peak |Main Plan,-1740
2028,Cash Capex,3006,Project Stonehaven |Main Plan,-23
2028,Cash Flow from Sale of Operations,3007,Project Cedar Point |Manual,0
2028,Cash Flow from Sale of Operations,3007,Project Eagle Pass |Manual,0
2028,Pre Tax Cash Flow,3008,Project Blue Horizon |Main Plan,139
2028,Pre Tax Cash Flow,3008,Project Cedar Point |Manual,380
2028,Pre Tax Cash Flow,3008,Project Copper Bay |Main Plan,624
2028,Pre Tax Cash Flow,3008,Project Eagle Pass |Manual,380
2028,Pre Tax Cash Flow,3008,Project Granite Basin |Main Plan,135
2028,Pre Tax Cash Flow,3008,Project Highland Crest |Main Plan,-85
2028,Pre Tax Cash Flow,3008,Project Ironwood |Main Plan,226
2028,Pre Tax Cash Flow,3008,Project Northstar |Main Plan,525
2028,Pre Tax Cash Flow,3008,Project Raven Rock |Main Plan,63
2028,Pre Tax Cash Flow,3008,Project Redcliff |Main Plan,1213
2028,Pre Tax Cash Flow,3008,Project Silver Peak |Main Plan,-881
2028,Pre Tax Cash Flow,3008,Project Stonehaven |Main Plan,230
2028,Capital Employed,4001,Project Blue Horizon |Main Plan,361
2028,Capital Employed,4001,Project Cedar Point |Manual,2670
2028,Capital Employed,4001,Project Copper Bay |Main Plan,857
2028,Capital Employed,4001,Project Eagle Pass |Manual,2670
2028,Capital Employed,4001,Project Granite Basin |Main Plan,594
2028,Capital Employed,4001,Project Highland Crest |Main Plan,2490
2028,Capital Employed,4001,Project Ironwood |Main Plan,679
2028,Capital Employed,4001,Project Northstar |Main Plan,564
2028,Capital Employed,4001,Project Raven Rock |Main Plan,176
2028,Capital Employed,4001,Project Redcliff |Main Plan,1228
2028,Capital Employed,4001,Project Silver Peak |Main Plan,4235
2028,Capital Employed,4001,Project Stonehaven |Main Plan,134
2029,Total Production (mboed),1001,Project Blue Horizon |Main Plan,70
2029,Total Production (mboed),1001,Project Cedar Point |Manual,40
2029,Total Production (mboed),1001,Project Copper Bay |Main Plan,26
2029,Total Production (mboed),1001,Project Eagle Pass |Manual,40
2029,Total Production (mboed),1001,Project Granite Basin |Main Plan,31
2029,Total Production (mboed),1001,Project Highland Crest |Main Plan,0
2029,Total Production (mboed),1001,Project Ironwood |Main Plan,32
2029,Total Production (mboed),1001,Project Northstar |Main Plan,29
2029,Total Production (mboed),1001,Project Raven Rock |Main Plan,128
2029,Total Production (mboed),1001,Project Redcliff |Main Plan,85
2029,Total Production (mboed),1001,Project Silver Peak |Main Plan,64
2029,Total Production (mboed),1001,Project Stonehaven |Main Plan,13
2029,Oil Production (mb/d),1002,Project Blue Horizon |Main Plan,70
2029,Oil Production (mb/d),1002,Project Cedar Point |Manual,40
